Season,Position,Position Group,School,Conference,Height (inches),Weight(lbs),Hand (inches),Arm (inches),Wingspan (inches),40-Yard Dash (seconds),Vertical (inches),Bench (reps),Broad Jump (inches),3-Cone (seconds),Shuttle (seconds),Combine Participation,ELO,FPI,Efficiencies Overall,Efficiencies Offense,Efficiencies Defense,Efficiencies SpecialTeams,CFP Appearance,National Award,Actual Draft Tier,Actual__Round 1,Actual__Rounds 2-3,Actual__Rounds 4-5,Actual__Rounds 6-7,Actual__Undrafted,Actual Target,Predicted Probability,Cumulative Actual Captured,Percent of Players Reviewed,Percent of Actual Tier Captured
2024,LB,LB,Michigan,Big Ten,74.25,238,9.375,32.5,77.5,4.62,34.5,18,119.0,7.4,4.38,0,2210,27.625,94.395,88.226,91.352,54.858,0,0,Rounds 2-3,0,1,0,0,0,0,0.3046889755903054,41,64.87603305785123,70.6896551724138
2024,IOL,OL,TCU,Big 12,76.5,313,10.75,34.625,84.0,4.99,34.0,30,114.0,7.58,4.54,1,1631,9.511,59.244,64.411,51.426,45.245,0,0,Rounds 2-3,0,1,0,0,0,0,0.30369619986769214,41,65.28925619834712,70.6896551724138
2025,TE,Skill,Iowa,Big Ten,77.75,251,10.0,32.125,78.375,5.42,35.0,11,120.0,7.18,4.47,1,1774,11.144,70.238,48.063,74.759,71.573,0,0,Rounds 6-7,0,0,0,1,0,1,0.30240121065328285,42,65.70247933884298,72.41379310344827
2023,DL,DL,Texas,Big 12,74.625,292,10.375,34.5,83.375,5.04,33.0,29,112.0,7.53,4.75,1,1900,19.379,79.1,73.758,70.57,66.449,1,0,Rounds 6-7,0,0,0,1,0,1,0.301540845972191,43,66.11570247933885,74.13793103448276
2023,EDGE,DL,Nebraska,Big Ten,76.75,250,10.75,35.25,83.375,4.74,33.5,21,118.0,7.18,4.38,1,1532,-0.651,40.694,43.713,40.707,51.926,0,0,Rounds 6-7,0,0,0,1,0,1,0.3006714833837497,44,66.52892561983471,75.86206896551724
2024,WR,Skill,USC,Pac-12,74.375,208,9.625,33.0,78.0,4.5,36.5,13,119.0,6.86,4.12,1,1723,13.091,69.753,82.697,42.068,66.367,0,0,Rounds 6-7,0,0,0,1,0,1,0.30051004297595396,45,66.94214876033058,77.58620689655173
2024,IOL,OL,South Dakota St.,MVFC,76.25,309,10.0,33.875,81.625,5.08,35.5,31,117.0,7.59,4.45,1,1780,12.286,67.318,67.025,63.252,53.648,0,0,Rounds 4-5,0,0,1,0,0,0,0.3002555449585683,45,67.35537190082644,77.58620689655173
2023,LB,LB,Texas,Big 12,74.625,229,9.5,32.25,78.125,4.56,34.0,15,124.0,6.62,4.33,1,1900,19.379,79.1,73.758,70.57,66.449,1,0,Rounds 2-3,0,1,0,0,0,0,0.29962689297680656,45,67.76859504132231,77.58620689655173
2024,S,Secondary,Ohio St.,Big Ten,73.5,199,8.75,32.0,78.0,4.55,32.5,13,121.0,7.03,5.07,1,2065,27.485,89.569,83.397,86.658,44.2,1,0,Undrafted,0,0,0,0,1,0,0.29900177095963687,45,68.18181818181817,77.58620689655173
2023,CB,Secondary,Iowa,Big Ten,72.625,193,9.5,30.0,74.125,4.45,39.0,12,127.0,6.68,4.29,1,1748,7.409,67.111,21.369,88.288,70.495,0,0,Rounds 2-3,0,1,0,0,0,0,0.29835380469527917,45,68.59504132231406,77.58620689655173
2025,EDGE,DL,Ole Miss,SEC,77.875,274,9.125,33.5,82.75,5.45,24.5,30,138.0,8.19,4.97,0,2007,20.608,84.235,76.596,81.866,47.73,1,0,Undrafted,0,0,0,0,1,0,0.29824389883275815,45,69.00826446280992,77.58620689655173
2024,CB,Secondary,South Carolina,SEC,71.75,190,8.875,32.0,77.625,4.46,40.5,15,129.0,6.94,4.19,1,1594,6.054,55.105,53.866,54.724,48.937,0,0,Rounds 6-7,0,0,0,1,0,1,0.2978860089493308,46,69.42148760330579,79.3103448275862
2025,DL,DL,North Carolina,ACC,76.25,294,10.25,33.25,81.125,4.28,35.5,26,114.0,8.19,4.03,1,1496,2.602,50.555,55.402,46.067,47.749,0,0,Undrafted,0,0,0,0,1,0,0.29765779124847047,46,69.83471074380165,79.3103448275862
2025,EDGE,DL,Arkansas,SEC,78.0,264,10.0,33.25,83.625,4.68,40.5,28,129.0,7.02,4.97,1,1611,8.19,65.787,60.714,66.155,45.94,0,0,Rounds 2-3,0,1,0,0,0,0,0.29719686096319575,46,70.24793388429752,79.3103448275862
2024,S,Secondary,Georgia,SEC,70.5,198,9.0,30.75,73.875,4.47,37.0,17,123.0,7.03,5.04,1,2273,24.777,87.417,88.149,74.455,48.128,1,0,Rounds 2-3,0,1,0,0,0,0,0.29664295347887826,46,70.66115702479338,79.3103448275862
2025,EDGE,DL,Texas A&M,SEC,74.75,257,10.0,33.0,80.875,4.28,35.8,15,93.0,6.65,4.03,0,1762,14.297,76.763,68.737,71.579,64.836,1,1,Rounds 2-3,0,1,0,0,0,0,0.29603705342909437,46,71.07438016528926,79.3103448275862
2025,WR,Skill,San Jose St.,Mountain West,74.5,203,8.625,31.0,76.5,4.57,34.0,16,123.0,7.41,4.47,1,1477,-5.133,42.709,44.903,47.684,35.133,0,0,Undrafted,0,0,0,0,1,0,0.29510793798266827,46,71.48760330578511,79.3103448275862
2024,WR,Skill,Southeast Missouri St.,OVC-Big South,72.75,202,10.125,31.625,76.125,4.44,39.5,19,132.0,6.85,4.12,1,1689,10.257,67.367,64.253,63.204,55.565,0,0,Rounds 6-7,0,0,0,1,0,1,0.2919776246568997,47,71.900826446281,81.03448275862068
2024,CB,Secondary,Kentucky,SEC,70.75,190,8.75,31.25,75.0,4.48,42.0,15,135.0,6.95,3.94,1,1641,7.33,63.962,60.477,61.626,52.112,0,0,Rounds 2-3,0,1,0,0,0,0,0.29152597648534473,47,72.31404958677686,81.03448275862068
2024,LB,LB,Washington,Pac-12,72.5,236,9.25,32.875,79.625,4.56,39.5,18,128.0,7.32,5.27,1,1879,17.544,82.666,86.101,64.802,60.593,0,0,Rounds 4-5,0,0,1,0,0,0,0.2890654687280596,47,72.72727272727273,81.03448275862068
2025,TE,Skill,Texas,SEC,77.0,241,9.75,32.625,79.5,4.84,30.0,33,129.3,7.15,4.4,1,2042,26.107,88.25,73.85,92.32,35.538,0,0,Rounds 4-5,0,0,1,0,0,0,0.2873609423301777,47,73.14049586776859,81.03448275862068
2023,CB,Secondary,Miami,ACC,72.0,198,9.625,32.625,77.625,4.45,38.5,12,125.0,7.09,4.41,1,1316,-0.466,39.09,36.049,46.919,51.41,0,0,Rounds 2-3,0,1,0,0,0,0,0.2868641386663412,47,73.55371900826447,81.03448275862068
2025,WR,Skill,Tennessee,SEC,74.5,209,10.0,32.125,78.5,4.33,42.99,14,123.6,6.65,4.03,0,1915,20.786,83.706,67.16,87.119,52.677,0,0,Undrafted,0,0,0,0,1,0,0.2844405633725863,47,73.96694214876032,81.03448275862068
2025,LB,LB,Georgia,SEC,73.0,243,10.25,32.0,79.875,4.75,24.5,11,115.3,6.88,4.03,0,1998,22.091,82.861,79.935,73.308,59.572,1,1,Round 1,1,0,0,0,0,0,0.28137410395156015,47,74.3801652892562,81.03448275862068
2024,RB,Skill,Notre Dame,FBS Independent,71.375,221,10.25,32.375,76.5,4.71,38.0,23,125.0,7.0,4.25,1,2077,20.776,83.947,78.304,77.941,57.082,1,0,Rounds 4-5,0,0,1,0,0,0,0.2804588751155892,47,74.79338842975206,81.03448275862068
2024,CB,Secondary,Georgia,SEC,71.5,186,8.875,30.875,73.75,4.52,37.0,15,126.0,6.62,4.12,1,2273,24.777,87.417,88.149,74.455,48.128,1,0,Rounds 2-3,0,1,0,0,0,0,0.2788860115282138,47,75.20661157024794,81.03448275862068
2024,LB,LB,Texas,Big 12,74.375,240,9.5,31.75,74.375,4.62,33.5,18,121.0,7.44,4.44,1,2025,23.196,86.583,76.615,83.977,60.972,1,0,Rounds 6-7,0,0,0,1,0,1,0.2784022206618523,48,75.6198347107438,82.75862068965517
2024,DL,DL,Ohio St.,Big Ten,74.75,290,10.0,33.5,81.125,4.97,31.0,27,111.0,7.65,4.61,0,2065,27.485,89.569,83.397,86.658,44.2,1,0,Rounds 2-3,0,1,0,0,0,0,0.2763140841551661,48,76.03305785123968,82.75862068965517
2023,QB,Skill,Houston,AAC,74.5,220,9.375,31.375,75.625,4.64,37.5,20,122.0,6.89,4.25,1,1619,4.061,51.527,62.603,38.496,54.875,0,0,Rounds 4-5,0,0,1,0,0,0,0.27616858196720095,48,76.44628099173553,82.75862068965517
2024,OT,OL,Central Florida,Big 12,77.75,306,10.125,33.625,80.625,4.95,36.5,29,117.0,7.76,4.75,1,1617,9.736,69.854,75.965,58.387,40.005,0,0,Rounds 6-7,0,0,0,1,0,1,0.2755685310027708,49,76.85950413223141,84.48275862068965
2024,RB,Skill,Ohio St.,Big Ten,68.5,229,9.0,28.625,69.625,4.56,36.0,22,119.0,7.25,4.26,0,2065,27.485,89.569,83.397,86.658,44.2,1,0,Undrafted,0,0,0,0,1,0,0.2740635450119817,49,77.27272727272727,84.48275862068965
2023,TE,Skill,Utah,Pac-12,76.0,246,10.25,32.625,78.375,4.67,35.0,21,120.0,7.37,4.3,0,1915,19.146,79.905,74.866,74.068,53.378,0,0,Round 1,1,0,0,0,0,0,0.2733282447205224,49,77.68595041322314,84.48275862068965
2023,WR,Skill,Fresno St.,Mountain West,71.125,172,8.875,30.125,74.75,4.4,34.5,12,121.0,6.91,4.29,1,1766,3.726,61.671,58.399,57.283,60.117,0,0,Undrafted,0,0,0,0,1,0,0.2729932395681715,49,78.099173553719,84.48275862068965
2024,OT,OL,Notre Dame,FBS Independent,77.75,310,10.0,34.375,83.0,5.2,28.0,28,114.0,7.76,4.73,1,2077,20.776,83.947,78.304,77.941,57.082,1,0,Rounds 2-3,0,1,0,0,0,0,0.2702683863255865,49,78.51239669421489,84.48275862068965
2023,CB,Secondary,Utah,Pac-12,69.0,184,9.125,29.125,70.375,4.51,33.0,18,133.0,6.51,4.32,1,1915,19.146,79.905,74.866,74.068,53.378,0,0,Rounds 4-5,0,0,1,0,0,0,0.26600612316966465,49,78.92561983471074,84.48275862068965
2025,IOL,OL,Georgia,SEC,78.5,308,10.375,32.25,79.25,4.97,32.0,11,113.0,7.38,4.03,1,1998,22.091,82.861,79.935,73.308,59.572,1,0,Rounds 2-3,0,1,0,0,0,0,0.26496232490278004,49,79.33884297520662,84.48275862068965
2024,LB,LB,North Carolina St.,ACC,75.875,233,9.0,30.5,75.75,4.43,34.5,18,119.0,7.29,4.43,1,1660,6.943,65.952,47.142,75.741,57.991,0,1,Rounds 4-5,0,0,1,0,0,0,0.264785152116522,49,79.75206611570248,84.48275862068965
2024,TE,Skill,Texas,Big 12,75.875,245,10.125,32.875,78.25,4.69,35.0,28,121.0,7.04,4.32,1,2025,23.196,86.583,76.615,83.977,60.972,1,0,Rounds 4-5,0,0,1,0,0,0,0.26473189127815033,49,80.16528925619835,84.48275862068965
2023,OT,OL,Maryland,Big Ten,77.625,306,9.375,33.0,79.125,5.1,31.5,20,113.0,7.6,4.69,1,1645,7.842,61.934,61.039,57.849,51.968,0,0,Rounds 6-7,0,0,0,1,0,1,0.26019066702884386,50,80.57851239669421,86.20689655172413
2025,WR,Skill,Arizona,Big 12,76.125,219,10.0,31.5,77.875,4.68,32.15,15,121.5,6.94,4.19,0,1307,-3.385,38.477,43.057,38.791,48.852,0,1,Round 1,1,0,0,0,0,0,0.2599493262606949,50,80.99173553719008,86.20689655172413
2023,CB,Secondary,Georgia,SEC,73.75,207,8.5,31.25,74.125,4.36,33.5,15,122.0,6.89,4.3,1,2300,29.908,93.511,90.791,87.647,45.406,0,0,Rounds 4-5,0,0,1,0,0,0,0.2598447000320664,50,81.40495867768594,86.20689655172413
2025,DL,DL,Kentucky,SEC,79.375,331,10.5,34.25,84.125,5.45,25.0,33,104.0,6.65,4.03,1,1498,4.707,54.684,41.39,62.472,62.769,0,1,Rounds 4-5,0,0,1,0,0,0,0.259420416494493,50,81.81818181818183,86.20689655172413
2023,WR,Skill,Mississippi,SEC,73.75,220,10.375,32.125,75.75,4.46,39.5,22,129.0,6.96,4.29,1,1634,12.342,68.271,72.487,57.125,45.454,0,0,Rounds 2-3,0,1,0,0,0,0,0.2593008973940567,50,82.23140495867769,86.20689655172413
2025,EDGE,DL,Miami,ACC,76.625,258,10.0,33.125,80.25,4.62,35.5,19,121.0,6.65,4.16,1,1855,17.338,77.097,87.084,52.889,41.286,1,0,Rounds 6-7,0,0,0,1,0,1,0.25749407299248794,51,82.64462809917356,87.93103448275862
2025,RB,Skill,Ohio State,Big Ten,70.125,202,9.5,30.625,76.125,4.43,38.5,11,128.0,6.65,4.97,1,2211,24.823,87.333,80.443,83.601,49.523,1,0,Rounds 2-3,0,1,0,0,0,0,0.2554022746114101,51,83.05785123966942,87.93103448275862
2025,CB,Secondary,Western Michigan,MAC,73.25,190,9.0,30.75,75.5,4.43,26.41,16,124.0,6.65,4.03,1,1268,-10.952,37.661,53.267,24.968,62.263,0,0,Rounds 6-7,0,0,0,1,0,1,0.2546337544436079,52,83.47107438016529,89.65517241379311
2024,K,Special Teams,Alabama,SEC,72.875,187,8.5,31.0,73.625,4.39,38.0,15,127.0,6.81,4.14,0,2032,24.925,84.968,76.211,80.844,61.941,0,0,Rounds 6-7,0,0,0,1,0,1,0.25140765377612573,53,83.88429752066115,91.37931034482759
2024,QB,Skill,Washington,Pac-12,74.25,216,10.5,33.625,81.0,4.79,32.5,17,112.0,7.04,4.26,0,1879,17.544,82.666,86.101,64.802,60.593,0,1,Round 1,1,0,0,0,0,0,0.2497339959677113,53,84.29752066115702,91.37931034482759
2023,EDGE,DL,Georgia,SEC,75.75,247,10.125,34.625,82.25,4.48,30.0,23,123.0,7.35,4.45,1,2300,29.908,93.511,90.791,87.647,45.406,0,0,Rounds 6-7,0,0,0,1,0,1,0.248391443675248,54,84.71074380165288,93.10344827586206
2025,RB,Skill,Rutgers,Big Ten,68.25,211,9.0,38.625,72.0,4.6,34.5,11,115.7,7.58,4.97,1,1533,3.857,55.405,64.09,40.753,58.771,0,0,Rounds 6-7,0,0,0,1,0,1,0.2479572364829138,55,85.12396694214877,94.82758620689656
2023,TE,Skill,Georgia,SEC,78.625,264,11.0,34.375,83.75,4.64,31.0,21,122.0,6.75,4.08,1,2300,29.908,93.511,90.791,87.647,45.406,0,0,Rounds 2-3,0,1,0,0,0,0,0.24603356804344523,55,85.53719008264463,94.82758620689656
2024,OT,OL,Georgia,SEC,79.75,340,11.25,36.125,86.75,5.07,25.5,30,111.0,7.46,4.41,1,2273,24.777,87.417,88.149,74.455,48.128,1,0,Round 1,1,0,0,0,0,0,0.24534372155955442,55,85.9504132231405,94.82758620689656
2025,EDGE,DL,South Carolina,SEC,76.0,254,9.625,34.0,81.5,4.73,30.43,23,138.0,6.65,4.97,1,1810,14.834,76.206,60.762,80.864,51.02,0,0,Rounds 4-5,0,0,1,0,0,0,0.2366642757449433,55,86.36363636363636,94.82758620689656
2025,TE,Skill,Alabama,SEC,75.0,274,9.625,31.25,78.25,4.91,34.0,26,119.0,7.34,4.45,1,1986,23.933,85.057,77.281,79.955,59.628,1,0,Rounds 6-7,0,0,0,1,0,1,0.2351874214858699,56,86.77685950413223,96.55172413793103
2023,TE,Skill,Alabama,SEC,76.0,242,9.5,32.375,79.125,4.67,35.5,21,120.0,7.36,4.32,0,2181,27.296,89.526,85.539,81.093,61.676,1,0,Rounds 4-5,0,0,1,0,0,0,0.23454244689003856,56,87.19008264462809,96.55172413793103
