Season,Position,Position Group,School,Conference,Height (inches),Weight(lbs),Hand (inches),Arm (inches),Wingspan (inches),40-Yard Dash (seconds),Vertical (inches),Bench (reps),Broad Jump (inches),3-Cone (seconds),Shuttle (seconds),Combine Participation,ELO,FPI,Efficiencies Overall,Efficiencies Offense,Efficiencies Defense,Efficiencies SpecialTeams,CFP Appearance,National Award,Actual Draft Tier,Actual__Round 1,Actual__Rounds 2-3,Actual__Rounds 4-5,Actual__Rounds 6-7,Actual__Undrafted,Actual Target,Predicted Probability,Cumulative Actual Captured,Percent of Players Reviewed,Percent of Actual Tier Captured
2024,DL,DL,Iowa,Big Ten,77.375,281,10.25,32.25,78.875,5.05,31.5,25,114.0,7.16,4.37,1,1575,6.086,61.244,18.216,86.165,61.239,0,0,Rounds 6-7,0,0,0,1,0,0,0.19059158040272856,28,40.909090909090914,59.57446808510638
2023,EDGE,DL,North Carolina,ACC,76.0,238,8.625,32.625,78.875,4.61,34.5,22,123.0,7.22,4.45,1,1559,6.195,60.099,78.452,30.968,61.95,0,0,Undrafted,0,0,0,0,1,0,0.19049343828668552,28,41.32231404958678,59.57446808510638
2024,TE,Skill,Washington,Pac-12,75.125,231,9.25,32.875,78.5,4.47,35.0,28,121.0,6.99,4.39,1,1879,17.544,82.666,86.101,64.802,60.593,0,0,Rounds 6-7,0,0,0,1,0,0,0.18985877004977308,28,41.735537190082646,59.57446808510638
2025,WR,Skill,Georgia,SEC,72.125,179,9.0,31.25,77.0,4.36,38.0,20,127.0,6.82,4.19,1,1998,22.091,82.861,79.935,73.308,59.572,1,0,Rounds 4-5,0,0,1,0,0,0,0.18951308376357595,28,42.14876033057851,59.57446808510638
2023,K,Special Teams,Michigan,Big Ten,73.0,209,9.5,30.875,75.875,4.58,34.0,20,121.0,7.27,4.44,0,2124,23.62,85.085,79.485,79.2,57.128,1,0,Rounds 4-5,0,0,1,0,0,0,0.1882940717031663,28,42.561983471074385,59.57446808510638
2025,EDGE,DL,Central Arkansas,UAC,72.875,263,9.25,31.875,77.5,4.69,35.0,26,118.0,7.15,4.39,1,1742,12.036,70.585,65.506,67.645,49.236,0,0,Rounds 4-5,0,0,1,0,0,0,0.18774958270361336,28,42.97520661157025,59.57446808510638
2024,EDGE,DL,Alabama,SEC,74.75,247,9.875,34.375,83.0,4.46,40.5,23,127.0,7.39,4.31,1,2032,24.925,84.968,76.211,80.844,61.941,0,1,Round 1,1,0,0,0,0,0,0.1870131164568447,28,43.388429752066116,59.57446808510638
2025,S,Secondary,Texas,SEC,71.25,186,9.0,30.0,75.375,4.45,40.36,17,121.4,6.65,4.03,1,2042,26.107,88.25,73.85,92.32,35.538,0,0,Rounds 2-3,0,1,0,0,0,1,0.18684388043411954,29,43.80165289256198,61.702127659574465
2025,WR,Skill,Notre Dame,FBS Independent,75.0,201,9.5,31.5,79.5,4.49,38.37,19,123.0,7.02,4.42,0,2154,25.305,88.314,78.053,88.226,42.499,0,0,Undrafted,0,0,0,0,1,0,0.1846804220216523,29,44.214876033057855,61.702127659574465
2024,WR,Skill,Pittsburgh,ACC,73.0,212,10.125,33.25,79.375,4.43,39.5,19,122.0,6.85,4.1,1,1404,-0.369,43.622,32.282,60.013,38.896,0,0,Rounds 6-7,0,0,0,1,0,0,0.1826769704874429,29,44.62809917355372,61.702127659574465
2025,TE,Skill,South Carolina,SEC,76.125,239,10.125,33.75,83.0,4.65,38.0,33,124.0,7.22,4.4,1,1810,14.834,76.206,60.762,80.864,51.02,0,0,Undrafted,0,0,0,0,1,0,0.18203489073219706,29,45.04132231404959,61.702127659574465
2023,WR,Skill,Penn St.,Big Ten,70.0,204,10.125,29.0,72.0,4.52,35.5,16,123.0,6.94,4.29,1,2000,19.477,82.964,71.335,83.462,50.595,0,0,Rounds 6-7,0,0,0,1,0,0,0.17963714150720428,29,45.45454545454545,61.702127659574465
2025,WR,Skill,Tennessee,SEC,76.625,205,9.5,32.125,79.0,4.3,33.0,20,126.0,7.05,4.03,1,1915,20.786,83.706,67.16,87.119,52.677,0,0,Rounds 4-5,0,0,1,0,0,0,0.1786615355109948,29,45.867768595041326,61.702127659574465
2024,OT,OL,Howard,MEAC,79.75,353,9.75,35.125,85.5,5.35,27.5,31,105.0,7.5,4.41,1,1743,10.624,67.994,66.593,60.836,53.823,0,0,Undrafted,0,0,0,0,1,0,0.17827030140543992,29,46.28099173553719,61.702127659574465
2023,WR,Skill,North Carolina,ACC,69.0,179,9.25,30.375,73.375,4.48,38.5,13,131.0,6.91,4.29,1,1559,6.195,60.099,78.452,30.968,61.95,0,0,Rounds 2-3,0,1,0,0,0,1,0.17451587337745877,30,46.69421487603306,63.829787234042556
2024,LB,LB,Michigan,Big Ten,71.375,233,8.5,32.125,78.0,4.62,34.5,18,119.0,7.26,4.63,0,2210,27.625,94.395,88.226,91.352,54.858,0,0,Rounds 6-7,0,0,0,1,0,0,0.17371199994573233,30,47.107438016528924,63.829787234042556
2025,DL,DL,Texas,SEC,77.625,332,10.0,34.5,85.0,4.28,26.0,11,96.0,6.65,4.97,1,2042,26.107,88.25,73.85,92.32,35.538,0,0,Rounds 2-3,0,1,0,0,0,1,0.17357054679969625,31,47.5206611570248,65.95744680851064
2025,WR,Skill,Oregon,Big Ten,74.125,205,9.75,31.5,78.5,4.57,32.0,12,123.0,7.04,4.54,1,2040,21.125,85.854,85.403,73.779,53.859,1,0,Undrafted,0,0,0,0,1,0,0.17211791546865418,31,47.93388429752066,65.95744680851064
2023,EDGE,DL,Iowa St.,Big 12,74.5,269,9.25,33.75,82.0,4.68,33.0,20,117.0,7.43,4.52,1,1554,6.28,57.494,40.857,78.383,33.853,0,0,Undrafted,0,0,0,0,1,0,0.16858500486726163,31,48.34710743801653,65.95744680851064
2023,RB,Skill,Georgia,SEC,72.25,204,9.0,30.5,76.375,4.62,35.5,20,122.0,7.11,4.57,1,2300,29.908,93.511,90.791,87.647,45.406,0,0,Rounds 6-7,0,0,0,1,0,0,0.16842224826039123,31,48.760330578512395,65.95744680851064
2024,OT,OL,Arizona,Pac-12,77.0,311,10.875,32.875,81.375,5.04,28.0,27,110.0,8.02,4.72,1,1822,11.44,73.172,77.614,56.651,58.122,0,0,Round 1,1,0,0,0,0,0,0.1682464081373417,31,49.17355371900827,65.95744680851064
2025,CB,Secondary,Iowa State,Big 12,74.875,195,9.0,31.125,80.0,4.3,36.5,11,131.0,6.71,4.04,1,1675,10.15,66.812,63.385,63.427,52.51,0,0,Rounds 2-3,0,1,0,0,0,1,0.16763743909234397,32,49.586776859504134,68.08510638297872
2024,IOL,OL,Michigan,Big Ten,76.125,309,10.625,35.0,84.75,5.15,29.5,28,109.0,7.7,4.61,0,2210,27.625,94.395,88.226,91.352,54.858,0,0,Rounds 6-7,0,0,0,1,0,0,0.16713918986723714,32,50.0,68.08510638297872
2023,IOL,OL,Clemson,ACC,74.25,303,9.5,34.0,81.0,4.99,28.5,20,108.0,7.7,4.81,1,1843,17.553,74.958,64.744,77.07,48.641,0,0,Rounds 4-5,0,0,1,0,0,0,0.1654382920022022,32,50.413223140495866,68.08510638297872
2025,DL,DL,Nebraska,Big Ten,77.125,288,10.0,32.25,79.0,4.83,33.5,28,119.0,7.58,4.5,1,1537,6.154,64.984,58.011,69.664,41.381,0,0,Rounds 4-5,0,0,1,0,0,0,0.16542410949572084,32,50.82644628099173,68.08510638297872
2024,CB,Secondary,Pittsburgh,ACC,70.75,186,8.75,32.875,78.25,4.45,38.5,15,124.0,7.12,4.35,1,1404,-0.369,43.622,32.282,60.013,38.896,0,0,Rounds 6-7,0,0,0,1,0,0,0.16456779030481494,32,51.2396694214876,68.08510638297872
2023,OT,OL,Florida,SEC,77.0,306,10.0,34.0,81.125,5.15,30.0,20,108.0,7.6,4.69,0,1581,7.555,60.994,69.396,49.078,49.533,0,0,Undrafted,0,0,0,0,1,0,0.1638223455567115,32,51.652892561983464,68.08510638297872
2023,TE,Skill,Cincinnati,AAC,78.5,248,9.5,31.5,77.375,4.69,33.5,21,115.0,7.42,4.29,1,1690,6.451,60.989,44.607,64.989,69.829,0,0,Rounds 4-5,0,0,1,0,0,0,0.16095403507892492,32,52.066115702479344,68.08510638297872
2023,EDGE,DL,San Jose St.,Mountain West,76.0,276,9.0,33.0,77.375,4.74,34.0,24,118.0,7.5,4.52,1,1444,-5.871,37.879,45.968,41.711,27.738,0,0,Rounds 4-5,0,0,1,0,0,0,0.1599421900091349,32,52.47933884297521,68.08510638297872
2025,CB,Secondary,Ohio State,Big Ten,72.125,195,8.5,30.625,76.125,4.42,29.5,24,121.7,6.65,4.03,0,2211,24.823,87.333,80.443,83.601,49.523,1,0,Rounds 6-7,0,0,0,1,0,0,0.15973371919110974,32,52.892561983471076,68.08510638297872
2025,WR,Skill,Stanford,ACC,73.75,206,10.0,32.375,78.375,4.44,38.5,33,127.0,6.7,4.31,1,1175,-5.299,38.36,36.975,39.874,65.408,0,0,Rounds 4-5,0,0,1,0,0,0,0.1590701945800015,32,53.30578512396694,68.08510638297872
2024,EDGE,DL,Missouri,SEC,77.125,285,10.625,34.5,84.375,4.95,35.0,21,111.0,7.44,4.84,1,1866,15.277,78.168,79.322,67.958,47.09,0,0,Round 1,1,0,0,0,0,0,0.1575362563262346,32,53.71900826446281,68.08510638297872
2025,DL,DL,Georgia Tech,ACC,77.5,321,10.25,34.75,85.125,5.14,34.5,11,111.0,6.65,4.03,1,1554,7.402,66.705,72.242,58.501,35.797,0,0,Rounds 6-7,0,0,0,1,0,0,0.15753503339675415,32,54.132231404958674,68.08510638297872
2023,RB,Skill,Utah,Pac-12,72.375,237,9.25,31.125,76.0,4.74,30.0,20,118.0,6.84,4.32,1,1915,19.146,79.905,74.866,74.068,53.378,0,0,Undrafted,0,0,0,0,1,0,0.15671909508480425,32,54.54545454545454,68.08510638297872
2025,CB,Secondary,Villanova,CAA,73.25,209,9.5,31.625,78.125,4.56,32.92,11,124.0,6.65,4.97,1,1715,10.737,66.313,60.06,66.447,50.291,0,0,Undrafted,0,0,0,0,1,0,0.15621765684922223,32,54.958677685950406,68.08510638297872
2025,IOL,OL,Iowa,Big Ten,77.75,309,10.0,32.0,77.125,5.45,28.5,33,110.0,7.78,4.63,1,1774,11.144,70.238,48.063,74.759,71.573,0,0,Rounds 6-7,0,0,0,1,0,0,0.15514670531731034,32,55.371900826446286,68.08510638297872
2024,CB,Secondary,Mississippi,SEC,72.0,183,8.5,30.75,73.75,4.38,34.5,15,125.0,6.94,4.55,1,1737,15.302,75.391,76.693,64.536,49.591,0,0,Rounds 4-5,0,0,1,0,0,0,0.1550898414254753,32,55.78512396694215,68.08510638297872
2023,CB,Secondary,Penn St.,Big Ten,71.375,203,10.125,31.25,75.75,4.65,32.5,18,119.0,7.03,4.21,1,2000,19.477,82.964,71.335,83.462,50.595,0,0,Rounds 2-3,0,1,0,0,0,1,0.15480763087984117,33,56.19834710743802,70.2127659574468
2024,K,Special Teams,Arkansas,SEC,73.0,172,9.25,30.5,73.625,4.29,39.0,13,130.0,6.69,4.06,0,1431,2.225,47.846,34.458,61.741,53.372,0,0,Rounds 6-7,0,0,0,1,0,0,0.15459911398174944,33,56.611570247933884,70.2127659574468
2023,WR,Skill,Florida,SEC,76.0,229,10.0,33.75,83.375,4.55,35.5,18,126.0,6.97,4.29,1,1581,7.555,60.994,69.396,49.078,49.533,0,0,Rounds 4-5,0,0,1,0,0,0,0.15443598266031067,33,57.02479338842975,70.2127659574468
2023,IOL,OL,UCLA,Pac-12,76.0,303,10.125,33.625,81.25,5.01,32.5,20,114.0,7.31,4.45,1,1684,8.553,65.594,81.525,44.786,34.94,0,0,Rounds 4-5,0,0,1,0,0,0,0.15385353288177195,33,57.438016528925615,70.2127659574468
2025,WR,Skill,Minnesota,Big Ten,70.75,193,9.0,30.625,74.75,4.76,37.82,12,130.0,6.78,4.07,1,1674,9.315,68.599,55.808,75.809,45.723,0,0,Rounds 6-7,0,0,0,1,0,0,0.15345894060593268,33,57.85123966942148,70.2127659574468
2025,WR,Skill,Ole Miss,SEC,71.25,196,9.125,29.375,72.5,4.37,36.5,14,119.0,6.65,4.36,1,2007,20.608,84.235,76.596,81.866,47.73,1,0,Rounds 4-5,0,0,1,0,0,0,0.1530192703809371,33,58.26446280991735,70.2127659574468
2023,OT,OL,North Carolina,ACC,76.0,309,10.0,34.0,82.75,5.15,29.5,20,108.0,7.6,4.69,0,1559,6.195,60.099,78.452,30.968,61.95,0,0,Rounds 6-7,0,0,0,1,0,0,0.15279820329856086,33,58.67768595041323,70.2127659574468
2025,WR,Skill,Georgia,SEC,70.0,185,9.25,31.375,75.625,4.4,33.5,11,120.0,6.9,4.03,1,1998,22.091,82.861,79.935,73.308,59.572,1,0,Rounds 6-7,0,0,0,1,0,0,0.15214700155568966,33,59.09090909090909,70.2127659574468
2023,WR,Skill,Maryland,Big Ten,71.25,201,8.625,31.625,76.75,4.42,33.0,20,127.0,7.01,4.47,1,1645,7.842,61.934,61.039,57.849,51.968,0,0,Undrafted,0,0,0,0,1,0,0.15152229384673027,33,59.50413223140496,70.2127659574468
2025,LB,LB,Indiana,Big Ten,72.625,218,9.534,31.626,79.875,4.38,35.0,11,127.0,7.24,4.03,1,1951,18.73,83.71,85.132,72.021,40.91,1,0,Undrafted,0,0,0,0,1,0,0.15052777343369628,33,59.917355371900825,70.2127659574468
2023,RB,Skill,Northwestern,Big Ten,70.125,209,9.25,30.625,74.375,4.47,37.0,20,123.0,6.9,4.38,1,1257,-7.588,30.34,26.742,42.636,51.301,0,0,Rounds 6-7,0,0,0,1,0,0,0.15051342788572206,33,60.33057851239669,70.2127659574468
2023,DL,DL,Mississippi St.,SEC,75.0,304,10.0,34.5,82.0,5.1,29.5,24,109.0,7.6,4.79,1,1694,13.237,75.362,59.938,76.598,66.986,0,0,Rounds 4-5,0,0,1,0,0,0,0.15005040029687172,33,60.74380165289256,70.2127659574468
2023,DL,DL,Florida,SEC,77.625,310,9.5,32.25,80.875,4.88,31.0,22,110.0,7.5,4.73,1,1581,7.555,60.994,69.396,49.078,49.533,0,0,Rounds 2-3,0,1,0,0,0,1,0.14972539411329328,34,61.15702479338842,72.3404255319149
2023,WR,Skill,Liberty,FBS Independent,68.0,179,8.75,30.25,72.5,4.44,39.5,14,134.0,6.92,4.29,1,1413,-3.902,44.748,35.822,54.191,53.85,0,0,Rounds 6-7,0,0,0,1,0,0,0.14924701136671206,34,61.57024793388429,72.3404255319149
2023,WR,Skill,Cincinnati,AAC,68.625,182,8.625,28.875,70.375,4.4,37.5,14,124.0,6.92,4.29,1,1690,6.451,60.989,44.607,64.989,69.829,0,0,Rounds 4-5,0,0,1,0,0,0,0.1476553678734221,34,61.98347107438017,72.3404255319149
2025,TE,Skill,Utah,Big 12,74.0,236,10.5,31.5,76.75,5.45,43.0,11,113.3,8.19,4.03,0,1563,5.029,60.487,30.282,79.81,59.786,0,0,Undrafted,0,0,0,0,1,0,0.14711835897460157,34,62.396694214876035,72.3404255319149
2024,DL,DL,Duke,ACC,74.375,302,10.25,33.0,79.125,4.99,32.0,27,109.0,7.95,4.75,1,1654,8.778,68.7,63.774,63.667,60.347,0,0,Rounds 2-3,0,1,0,0,0,1,0.14692956717706945,35,62.8099173553719,74.46808510638297
2023,TE,Skill,Oklahoma,Big 12,75.5,241,9.75,33.25,79.125,4.68,32.0,20,117.0,7.3,4.36,1,1662,9.969,66.271,71.907,54.872,48.16,0,0,Rounds 6-7,0,0,0,1,0,0,0.14656643503159245,35,63.22314049586777,74.46808510638297
2024,C,OL,Michigan,Big Ten,73.5,298,9.0,33.0,78.25,5.23,29.5,25,101.0,7.33,4.5,1,2210,27.625,94.395,88.226,91.352,54.858,0,0,Undrafted,0,0,0,0,1,0,0.14642540033025853,35,63.63636363636363,74.46808510638297
2025,S,Secondary,Nevada,Mountain West,70.625,202,9.5,31.0,75.25,4.41,41.5,18,128.0,6.65,4.14,1,1192,-8.417,32.498,47.2,30.419,32.833,0,0,Rounds 6-7,0,0,0,1,0,0,0.14482083004161933,35,64.0495867768595,74.46808510638297
2023,CB,Secondary,Iowa,Big Ten,72.0,205,9.25,31.875,77.125,4.62,35.5,18,118.0,6.99,4.17,1,1748,7.409,67.111,21.369,88.288,70.495,0,0,Undrafted,0,0,0,0,1,0,0.14390703053972995,35,64.46280991735537,74.46808510638297
2023,OT,OL,Kansas,Big 12,77.75,309,9.5,34.125,80.75,5.05,31.0,20,111.0,7.6,4.69,1,1373,3.37,60.21,82.028,38.063,37.048,0,0,Undrafted,0,0,0,0,1,0,0.14378400983934064,35,64.87603305785123,74.46808510638297
2024,DL,DL,Miami,ACC,75.5,303,9.0,33.875,80.625,5.12,30.0,27,109.0,7.81,4.75,1,1580,11.169,68.436,66.666,63.176,51.762,0,0,Undrafted,0,0,0,0,1,0,0.14279309593399014,35,65.28925619834712,74.46808510638297
2024,EDGE,DL,Charlotte,AAC,76.5,260,9.5,33.5,79.375,4.65,34.5,23,121.0,7.17,4.36,0,1055,-14.993,22.913,17.6,42.495,39.432,0,0,Undrafted,0,0,0,0,1,0,0.1427329405668618,35,65.70247933884298,74.46808510638297
2024,C,OL,Michigan St.,Big Ten,76.0,307,9.75,32.75,79.0,5.17,31.5,27,107.0,7.41,4.29,0,1338,-3.512,38.745,32.821,44.666,62.478,0,0,Rounds 6-7,0,0,0,1,0,0,0.14186046311189252,35,66.11570247933885,74.46808510638297
2023,CB,Secondary,Notre Dame,FBS Independent,72.375,202,9.0,30.875,74.75,4.62,30.5,17,118.0,7.08,4.23,1,1850,12.6,69.601,59.985,66.897,66.833,0,0,Undrafted,0,0,0,0,1,0,0.1416541707365666,35,66.52892561983471,74.46808510638297
2025,EDGE,DL,Brigham Young,Big 12,77.625,271,9.375,33.125,81.0,4.78,34.0,27,120.0,7.21,4.54,1,1717,9.307,74.278,67.062,70.631,58.08,0,0,Undrafted,0,0,0,0,1,0,0.14122327319812708,35,66.94214876033058,74.46808510638297
2024,WR,Skill,Mississippi St.,SEC,70.0,181,9.125,30.625,72.75,4.43,35.5,14,124.0,7.0,4.35,1,1421,0.859,45.573,31.326,62.302,47.192,0,0,Undrafted,0,0,0,0,1,0,0.1410373205611095,35,67.35537190082644,74.46808510638297
2024,EDGE,DL,Washington St.,Pac-12,75.875,264,9.75,32.75,78.75,4.69,33.5,21,114.0,7.07,4.48,1,1546,3.221,62.169,54.667,62.054,59.872,0,0,Rounds 4-5,0,0,1,0,0,0,0.14061085275572466,35,67.76859504132231,74.46808510638297
2023,EDGE,DL,Appalachian St.,Sun Belt,74.25,236,9.5,33.625,80.625,4.58,35.5,23,120.0,7.07,4.45,1,1593,0.411,45.95,62.053,35.887,34.024,0,0,Rounds 6-7,0,0,0,1,0,0,0.14052911622967068,35,68.18181818181817,74.46808510638297
2023,QB,Skill,UCLA,Pac-12,73.625,203,9.875,30.625,74.75,4.56,32.5,20,121.0,7.28,4.44,1,1684,8.553,65.594,81.525,44.786,34.94,0,0,Rounds 4-5,0,0,1,0,0,0,0.1385286141727578,35,68.59504132231406,74.46808510638297
2025,WR,Skill,TCU,Big 12,73.25,214,9.0,31.5,75.0,4.52,34.5,19,125.0,6.84,4.21,1,1700,8.023,67.255,69.28,58.063,52.483,0,0,Rounds 2-3,0,1,0,0,0,1,0.13808812089113448,36,69.00826446280992,76.59574468085107
2024,IOL,OL,Texas A&M,SEC,75.5,302,10.5,34.625,81.5,5.13,26.5,27,111.0,7.67,4.58,1,1772,15.36,75.057,65.814,76.34,50.751,0,0,Rounds 4-5,0,0,1,0,0,0,0.13725666771044295,36,69.42148760330579,76.59574468085107
2025,EDGE,DL,Baylor,Big 12,75.75,242,9.0,34.25,81.25,5.45,32.5,21,124.0,6.65,4.97,1,1656,9.105,70.789,70.321,56.691,72.021,0,0,Undrafted,0,0,0,0,1,0,0.13557882889494982,36,69.83471074380165,76.59574468085107
2023,EDGE,DL,Oregon,Pac-12,76.0,260,9.0,33.25,80.125,4.49,32.0,28,110.0,7.37,4.44,1,1724,14.225,78.17,81.614,63.631,42.699,0,0,Rounds 2-3,0,1,0,0,0,1,0.1353090367324357,37,70.24793388429752,78.72340425531915
2023,K,Special Teams,Georgia,SEC,72.0,194,9.125,29.625,74.375,4.58,34.0,20,121.0,7.27,4.44,0,2300,29.908,93.511,90.791,87.647,45.406,0,0,Undrafted,0,0,0,0,1,0,0.13396742556438201,37,70.66115702479338,78.72340425531915
2023,LB,LB,Pittsburgh,ACC,72.5,226,10.625,32.875,78.875,4.56,33.0,19,119.0,7.35,4.4,1,1687,7.918,61.732,46.268,72.6,50.534,0,0,Rounds 4-5,0,0,1,0,0,0,0.13208407703832997,37,71.07438016528926,78.72340425531915
2024,IOL,OL,Arkansas,SEC,77.25,304,9.5,32.75,77.875,5.31,29.0,26,110.0,7.57,4.47,1,1431,2.225,47.846,34.458,61.741,53.372,0,0,Undrafted,0,0,0,0,1,0,0.1320105597370852,37,71.48760330578511,78.72340425531915
2025,EDGE,DL,Boston College,ACC,74.5,248,9.25,34.0,82.75,4.28,35.5,22,119.0,6.94,4.19,1,1513,4.829,61.35,56.657,64.403,40.228,0,0,Rounds 2-3,0,1,0,0,0,1,0.1310649169659386,38,71.900826446281,80.85106382978722
2025,RB,Skill,Oregon,Big Ten,69.5,205,9.5,29.625,73.75,4.55,37.18,33,115.6,7.03,4.03,1,2040,21.125,85.854,85.403,73.779,53.859,1,0,Rounds 4-5,0,0,1,0,0,0,0.13082845067667453,38,72.31404958677686,80.85106382978722
2025,CB,Secondary,California,ACC,70.75,189,8.75,29.625,75.0,4.45,37.75,11,122.3,6.65,4.97,1,1529,4.302,57.687,45.477,64.264,58.117,0,0,Rounds 6-7,0,0,0,1,0,0,0.13074879675770806,38,72.72727272727273,80.85106382978722
2023,C,OL,Arkansas,SEC,75.0,306,9.75,33.25,79.625,5.26,32.5,20,111.0,7.52,4.43,1,1686,6.93,62.299,69.2,48.112,56.255,0,0,Rounds 4-5,0,0,1,0,0,0,0.13009720605063568,38,73.14049586776859,80.85106382978722
2023,EDGE,DL,Florida,SEC,75.875,250,9.25,33.125,80.75,4.82,33.0,24,115.0,7.22,4.44,1,1581,7.555,60.994,69.396,49.078,49.533,0,0,Undrafted,0,0,0,0,1,0,0.1268570038284037,38,73.55371900826447,80.85106382978722
2024,CB,Secondary,South Dakota,MVFC,70.875,195,9.375,29.875,74.0,4.5,35.5,13,118.0,6.88,3.98,1,1729,10.639,66.998,59.904,66.911,53.148,0,0,Rounds 6-7,0,0,0,1,0,0,0.12638543330007426,38,73.96694214876032,80.85106382978722
2024,RB,Skill,Clemson,ACC,71.0,206,9.625,30.25,74.125,4.51,35.0,22,122.0,6.82,4.23,0,1764,13.892,72.489,48.101,90.04,37.087,1,0,Rounds 4-5,0,0,1,0,0,0,0.12621157460205118,38,74.3801652892562,80.85106382978722
2023,WR,Skill,Purdue,Big Ten,71.375,175,9.0,31.625,74.0,4.43,36.5,13,124.0,6.91,4.29,1,1460,4.283,58.947,63.872,51.004,46.438,0,0,Rounds 4-5,0,0,1,0,0,0,0.125155619937206,38,74.79338842975206,80.85106382978722
2025,DL,DL,Ohio State,Big Ten,74.875,299,10.125,32.25,78.625,4.28,24.5,33,93.0,8.19,4.97,0,2211,24.823,87.333,80.443,83.601,49.523,1,0,Rounds 4-5,0,0,1,0,0,0,0.12509349374511805,38,75.20661157024794,80.85106382978722
2024,IOL,OL,Utah,Pac-12,76.5,321,10.0,32.5,79.5,5.38,29.5,27,101.0,7.95,4.9,1,1684,10.768,65.114,50.684,74.826,48.257,0,0,Undrafted,0,0,0,0,1,0,0.12467367301953723,38,75.6198347107438,80.85106382978722
2024,RB,Skill,TCU,Big 12,67.375,202,9.75,29.875,70.75,4.61,33.5,22,116.0,6.87,4.23,1,1631,9.511,59.244,64.411,51.426,45.245,0,0,Undrafted,0,0,0,0,1,0,0.12459533616281886,38,76.03305785123968,80.85106382978722
2024,S,Secondary,Miami,ACC,76.25,231,9.5,33.625,80.25,4.65,30.0,17,117.0,6.69,3.5,1,1580,11.169,68.436,66.666,63.176,51.762,0,0,Rounds 6-7,0,0,0,1,0,0,0.12291166106884065,38,76.44628099173553,80.85106382978722
2023,IOL,OL,USC,Pac-12,78.0,310,10.0,32.125,77.75,5.22,29.0,20,105.0,7.9,4.79,1,1745,13.164,77.414,90.693,44.38,43.862,0,0,Rounds 6-7,0,0,0,1,0,0,0.12218547572396926,38,76.85950413223141,80.85106382978722
2023,OT,OL,Boise St.,Mountain West,77.75,309,10.75,34.0,83.625,5.24,28.5,20,104.0,7.52,4.52,1,1712,3.797,52.954,41.976,64.425,46.27,0,0,Undrafted,0,0,0,0,1,0,0.12107346880881878,38,77.27272727272727,80.85106382978722
2023,C,OL,Penn St.,Big Ten,75.25,301,10.25,33.25,81.75,5.22,32.0,20,102.0,7.75,4.82,1,2000,19.477,82.964,71.335,83.462,50.595,0,0,Rounds 2-3,0,1,0,0,0,1,0.12069804582642091,39,77.68595041322314,82.97872340425532
2023,WR,Skill,Iowa St.,Big 12,73.875,203,9.375,31.375,74.875,4.53,36.0,17,116.0,6.91,4.35,1,1554,6.28,57.494,40.857,78.383,33.853,0,0,Rounds 6-7,0,0,0,1,0,0,0.12014800884407235,39,78.099173553719,82.97872340425532
2023,WR,Skill,East Carolina,AAC,73.5,224,10.25,32.0,78.5,4.56,36.0,20,125.0,6.96,4.29,0,1509,1.775,54.675,70.734,39.058,37.309,0,0,Undrafted,0,0,0,0,1,0,0.11876034369391805,39,78.51239669421489,82.97872340425532
2025,DL,DL,Maryland,Big Ten,75.75,306,10.0,33.5,82.625,5.09,28.0,11,103.0,8.19,4.03,1,1407,-0.535,43.23,46.603,47.026,35.755,0,0,Rounds 6-7,0,0,0,1,0,0,0.11678781613641367,39,78.92561983471074,82.97872340425532
2023,TE,Skill,Wake Forest,ACC,75.75,247,8.75,32.125,79.375,4.7,35.5,20,115.0,7.42,4.3,1,1663,7.586,64.28,73.512,49.277,46.02,0,0,Undrafted,0,0,0,0,1,0,0.1163907116467614,39,79.33884297520662,82.97872340425532
2023,IOL,OL,Duluth/University of Minnesota,NSIC,76.0,304,9.75,32.375,78.75,5.2,29.0,20,109.0,7.77,4.75,0,1819,14.599,74.563,74.162,65.921,50.606,0,0,Undrafted,0,0,0,0,1,0,0.11605786598722738,39,79.75206611570248,82.97872340425532
2024,RB,Skill,Georgia,SEC,69.625,207,9.5,29.75,73.0,4.56,32.5,22,114.0,6.95,4.24,1,2273,24.777,87.417,88.149,74.455,48.128,1,0,Undrafted,0,0,0,0,1,0,0.1151631065043716,39,80.16528925619835,82.97872340425532
2024,TE,Skill,Colorado St.,Mountain West,75.375,241,10.25,33.625,78.125,4.78,32.5,28,122.0,6.83,4.21,1,1276,-11.774,30.563,28.491,37.664,56.051,0,0,Undrafted,0,0,0,0,1,0,0.11299549711273724,39,80.57851239669421,82.97872340425532
2024,CB,Secondary,Washington St.,Pac-12,69.75,184,9.125,30.25,72.375,4.54,34.5,18,125.0,7.05,4.32,1,1546,3.221,62.169,54.667,62.054,59.872,0,0,Rounds 4-5,0,0,1,0,0,0,0.11193800718340943,39,80.99173553719008,82.97872340425532
2025,RB,Skill,South Carolina,SEC,72.0,217,9.25,31.5,76.25,4.46,36.5,33,117.1,7.28,4.03,1,1810,14.834,76.206,60.762,80.864,51.02,0,0,Undrafted,0,0,0,0,1,0,0.11104453936686913,39,81.40495867768594,82.97872340425532
2024,CB,Secondary,Missouri,SEC,71.375,179,8.625,31.0,74.625,4.44,33.5,15,123.0,6.94,4.58,1,1866,15.277,78.168,79.322,67.958,47.09,0,0,Rounds 4-5,0,0,1,0,0,0,0.11038929444481355,39,81.81818181818183,82.97872340425532
