Season,Position,Position Group,School,Conference,Height (inches),Weight(lbs),Hand (inches),Arm (inches),Wingspan (inches),40-Yard Dash (seconds),Vertical (inches),Bench (reps),Broad Jump (inches),3-Cone (seconds),Shuttle (seconds),Combine Participation,ELO,FPI,Efficiencies Overall,Efficiencies Offense,Efficiencies Defense,Efficiencies SpecialTeams,CFP Appearance,National Award,Actual Draft Tier,Actual__Round 1,Actual__Rounds 2-3,Actual__Rounds 4-5,Actual__Rounds 6-7,Actual__Undrafted,Actual Target,Predicted Probability,Cumulative Actual Captured,Percent of Players Reviewed,Percent of Actual Tier Captured
2025,OT,OL,Boston College,ACC,80.125,316,10.375,33.0,81.0,5.21,24.5,22,106.0,7.71,4.7,1,1513,4.829,61.35,56.657,64.403,40.228,0,0,Rounds 2-3,0,1,0,0,0,0,0.11954287889715715,43,82.23140495867769,91.48936170212765
2025,WR,Skill,Texas Tech,Big 12,72.625,186,10.5,30.75,76.625,4.7,33.0,14,121.0,7.02,4.97,1,1607,6.204,57.272,59.502,48.684,59.274,1,0,Undrafted,0,0,0,0,1,0,0.11819113093792541,43,82.64462809917356,91.48936170212765
2023,IOL,OL,Tennessee-Chattanooga,SoCon,78.0,324,10.25,35.0,83.875,5.24,26.5,20,105.0,7.7,4.97,1,1738,11.336,69.68,68.952,64.29,44.371,0,0,Undrafted,0,0,0,0,1,0,0.1167916536000422,43,83.05785123966942,91.48936170212765
2024,C,OL,Duke,ACC,75.0,308,10.0,32.375,79.0,5.09,29.5,28,108.0,7.41,4.01,1,1654,8.778,68.7,63.774,63.667,60.347,0,0,Rounds 6-7,0,0,0,1,0,0,0.11610705775202348,43,83.47107438016529,91.48936170212765
2025,RB,Skill,Arizona State,Big 12,69.5,219,9.375,29.75,73.875,4.65,39.5,17,123.0,7.37,4.97,1,1801,11.793,78.233,79.692,66.688,47.348,0,0,Rounds 4-5,0,0,1,0,0,1,0.115918413547516,44,83.88429752066115,93.61702127659575
2025,WR,Skill,Pittsburgh,ACC,71.375,186,8.5,29.375,74.375,4.59,36.0,19,124.0,7.37,4.03,1,1456,3.991,55.816,49.345,57.768,56.475,0,0,Rounds 6-7,0,0,0,1,0,0,0.11500355854067212,44,84.29752066115702,93.61702127659575
2023,IOL,OL,Old Dominion,Sun Belt,78.25,318,10.25,33.25,81.25,5.21,31.0,20,111.0,7.57,4.69,1,1314,-10.538,30.819,27.542,38.624,55.322,0,0,Rounds 4-5,0,0,1,0,0,1,0.11437896924020896,45,84.71074380165288,95.74468085106383
2024,P,Special Teams,BYU,Big 12,76.375,235,8.875,31.25,76.375,4.63,35.5,19,123.0,7.05,4.31,0,1364,-1.805,52.478,36.286,62.31,60.603,0,0,Undrafted,0,0,0,0,1,0,0.11395504719946564,45,85.12396694214877,95.74468085106383
2023,RB,Skill,Kentucky,SEC,72.0,217,8.625,30.625,73.625,4.55,34.5,20,122.0,6.92,4.4,0,1606,5.824,59.284,46.761,72.541,34.773,0,0,Rounds 6-7,0,0,0,1,0,0,0.11359222707298217,45,85.53719008264463,95.74468085106383
2025,WR,Skill,Virginia Tech,ACC,76.25,213,9.0,32.25,79.125,4.5,32.5,18,122.0,7.1,4.3,1,1647,8.853,70.514,55.299,74.421,59.153,0,0,Undrafted,0,0,0,0,1,0,0.11286526207158032,45,85.9504132231405,95.74468085106383
2023,CB,Secondary,Coastal Carolina,Sun Belt,74.0,200,9.75,32.375,78.125,4.48,37.0,13,124.0,6.83,4.3,1,1344,-6.531,40.095,54.955,32.539,40.387,0,0,Undrafted,0,0,0,0,1,0,0.11256544497468021,45,86.36363636363636,95.74468085106383
2025,IOL,OL,West Virginia,Big 12,78.5,313,10.25,32.125,79.5,5.27,30.0,33,108.0,8.19,4.69,1,1455,1.795,52.984,64.597,35.526,62.429,0,0,Rounds 2-3,0,1,0,0,0,0,0.11217244895384462,45,86.77685950413223,95.74468085106383
2025,WR,Skill,Ohio State,Big Ten,72.875,202,9.5,31.5,76.625,4.54,37.82,11,125.3,7.41,4.55,0,2211,24.823,87.333,80.443,83.601,49.523,1,1,Round 1,1,0,0,0,0,0,0.11190994346101835,45,87.19008264462809,95.74468085106383
2023,RB,Skill,USC,Pac-12,70.0,201,9.25,27.125,70.25,4.46,35.5,20,122.0,7.16,4.61,0,1745,13.164,77.414,90.693,44.38,43.862,0,0,Undrafted,0,0,0,0,1,0,0.11044956021652261,45,87.60330578512396,95.74468085106383
2025,WR,Skill,Colorado,Big 12,68.125,174,8.625,30.375,74.5,4.46,38.0,27,128.0,6.65,4.41,1,1701,12.691,74.938,72.644,69.84,45.06,0,0,Rounds 6-7,0,0,0,1,0,0,0.11017997699894255,45,88.01652892561982,95.74468085106383
2024,C,OL,Duke,ACC,77.375,313,9.375,32.875,79.75,5.2,31.0,27,105.0,7.41,4.24,0,1654,8.778,68.7,63.774,63.667,60.347,0,0,Round 1,1,0,0,0,0,0,0.10864297573992793,45,88.42975206611571,95.74468085106383
2024,RB,Skill,Louisville,ACC,69.5,193,8.5,30.125,71.0,4.56,34.5,22,121.0,6.65,4.22,1,1688,11.36,72.759,63.856,75.697,45.123,0,0,Rounds 6-7,0,0,0,1,0,0,0.10773224595703201,45,88.84297520661157,95.74468085106383
2025,WR,Skill,Texas,SEC,71.0,191,9.5,30.5,76.375,4.29,27.78,11,115.1,6.65,4.03,1,2042,26.107,88.25,73.85,92.32,35.538,0,0,Round 1,1,0,0,0,0,0,0.10756271803172807,45,89.25619834710744,95.74468085106383
2023,C,OL,Minnesota,Big Ten,75.5,301,9.5,32.625,78.375,5.35,29.5,20,104.0,7.68,4.56,1,1758,11.422,72.43,66.077,73.504,40.834,0,0,Rounds 2-3,0,1,0,0,0,0,0.10692498675000889,45,89.6694214876033,95.74468085106383
2025,DL,DL,Arkansas,SEC,75.25,319,9.5,33.0,81.25,5.14,27.0,28,108.0,7.68,4.97,1,1611,8.19,65.787,60.714,66.155,45.94,0,0,Undrafted,0,0,0,0,1,0,0.10511754242942267,45,90.08264462809917,95.74468085106383
2023,CB,Secondary,Oregon,Pac-12,73.375,197,9.5,32.0,76.875,4.38,41.5,14,133.0,6.89,4.26,1,1724,14.225,78.17,81.614,63.631,42.699,0,1,Round 1,1,0,0,0,0,0,0.10396859904388289,45,90.49586776859503,95.74468085106383
2025,TE,Skill,LSU,SEC,77.125,251,10.0,33.25,78.75,4.28,24.5,33,110.7,6.65,4.97,0,1827,13.515,71.849,75.763,61.497,39.011,0,0,Rounds 2-3,0,1,0,0,0,0,0.10333481063906044,45,90.9090909090909,95.74468085106383
2025,LB,LB,Florida,SEC,73.0,222,8.5,31.5,77.75,4.69,32.0,11,117.0,7.09,4.27,1,1767,11.901,71.717,58.466,70.419,67.15,0,0,Rounds 4-5,0,0,1,0,0,1,0.10326980127003926,46,91.32231404958677,97.87234042553192
2025,EDGE,DL,Alabama,SEC,76.25,243,9.5,33.5,80.125,5.05,43.0,23,138.0,8.19,4.97,0,1986,23.933,85.057,77.281,79.955,59.628,1,0,Rounds 4-5,0,0,1,0,0,1,0.10280843828473951,47,91.73553719008265,100.0
2023,RB,Skill,East Carolina,AAC,67.875,179,9.25,30.75,74.75,4.37,38.0,20,126.0,7.33,4.77,1,1509,1.775,54.675,70.734,39.058,37.309,0,0,Undrafted,0,0,0,0,1,0,0.10188237718880516,47,92.14876033057851,100.0
2024,DL,DL,Auburn,SEC,74.375,286,9.625,32.0,78.25,5.06,29.5,27,103.0,6.81,4.6,1,1585,8.916,67.536,49.076,72.965,65.063,0,0,Rounds 6-7,0,0,0,1,0,0,0.10182141126222764,47,92.56198347107438,100.0
2025,IOL,OL,Clemson,ACC,77.25,321,9.0,32.625,80.875,5.45,24.5,11,113.3,6.77,4.03,0,1807,14.768,79.193,79.078,73.333,36.319,0,0,Undrafted,0,0,0,0,1,0,0.10173602728168421,47,92.97520661157024,100.0
2024,C,OL,Oklahoma,Big 12,76.0,314,10.0,32.5,78.75,5.42,24.5,24,95.0,7.41,4.33,1,1930,22.492,84.142,84.36,76.697,33.868,0,0,Undrafted,0,0,0,0,1,0,0.10164891991416729,47,93.38842975206612,100.0
2024,LB,LB,Missouri,SEC,73.75,231,8.875,31.375,77.75,4.62,34.0,18,118.0,7.23,4.5,0,1866,15.277,78.168,79.322,67.958,47.09,0,0,Rounds 2-3,0,1,0,0,0,0,0.10144663390142714,47,93.80165289256198,100.0
2023,IOL,OL,Washington,Pac-12,77.75,306,10.75,34.0,81.125,5.5,28.0,20,101.0,8.34,4.97,1,1760,11.472,73.944,84.016,49.984,45.242,1,0,Undrafted,0,0,0,0,1,0,0.10113561634165126,47,94.21487603305785,100.0
2025,WR,Skill,Missouri,SEC,75.0,200,9.5,32.125,78.375,4.56,31.0,17,117.0,6.84,4.03,1,1711,12.197,68.028,61.356,72.874,37.108,0,0,Undrafted,0,0,0,0,1,0,0.10074998474468562,47,94.62809917355372,100.0
2023,LB,LB,TCU,Big 12,71.0,227,8.625,31.625,75.0,4.49,30.5,20,117.0,7.44,4.42,1,1729,14.378,80.5,80.39,69.518,54.974,0,0,Rounds 6-7,0,0,0,1,0,0,0.09727401842560905,47,95.0413223140496,100.0
2023,RB,Skill,TCU,Big 12,71.0,215,9.375,32.375,78.5,4.54,34.5,20,121.0,6.96,4.43,0,1729,14.378,80.5,80.39,69.518,54.974,0,0,Rounds 2-3,0,1,0,0,0,0,0.09675838556923576,47,95.45454545454545,100.0
2025,DL,DL,Utah,Big 12,75.5,308,10.5,32.5,78.75,5.03,28.5,24,93.0,8.19,4.03,1,1563,5.029,60.487,30.282,79.81,59.786,0,0,Undrafted,0,0,0,0,1,0,0.09577994281466226,47,95.86776859504133,100.0
2023,LS,Special Teams,Central Florida,AAC,76.0,240,9.625,30.375,78.375,5.06,30.0,12,114.0,7.27,4.46,1,1551,6.904,61.732,66.565,49.575,55.483,0,0,Undrafted,0,0,0,0,1,0,0.09259438991660827,47,96.28099173553719,100.0
2023,WR,Skill,Charlotte,Conference USA,74.0,201,9.5,31.875,77.875,4.57,35.0,17,125.0,6.89,4.32,1,1081,-17.759,17.839,41.399,10.816,49.466,0,0,Rounds 6-7,0,0,0,1,0,0,0.08815884497652243,47,96.69421487603306,100.0
2023,IOL,OL,Florida,SEC,77.0,330,11.25,33.875,83.875,5.31,23.5,20,101.0,7.99,4.81,1,1581,7.555,60.994,69.396,49.078,49.533,0,0,Rounds 2-3,0,1,0,0,0,0,0.08522301973000648,47,97.10743801652893,100.0
2025,CB,Secondary,Nebraska,Big Ten,72.5,213,9.0,32.75,79.5,4.38,30.44,11,116.6,8.12,4.97,0,1537,6.154,64.984,58.011,69.664,41.381,0,0,Undrafted,0,0,0,0,1,0,0.08506956282530508,47,97.52066115702479,100.0
2025,WR,Skill,San Jose St.,Mountain West,74.5,203,8.625,31.0,76.5,4.57,34.0,16,123.0,7.41,4.47,1,1477,-5.133,42.709,44.903,47.684,35.133,0,0,Undrafted,0,0,0,0,1,0,0.07864993100487847,47,97.93388429752066,100.0
2023,WR,Skill,Fresno St.,Mountain West,71.125,172,8.875,30.125,74.75,4.4,34.5,12,121.0,6.91,4.29,1,1766,3.726,61.671,58.399,57.283,60.117,0,0,Undrafted,0,0,0,0,1,0,0.0679413461351242,47,98.34710743801654,100.0
2025,QB,Skill,Miami,ACC,73.625,219,9.0,30.5,75.75,4.28,43.0,22,138.0,8.19,4.97,0,1855,17.338,77.097,87.084,52.889,41.286,1,1,Round 1,1,0,0,0,0,0,0.06336577755698158,47,98.7603305785124,100.0
2025,CB,Secondary,Western Michigan,MAC,73.25,190,9.0,30.75,75.5,4.43,26.41,16,124.0,6.65,4.03,1,1268,-10.952,37.661,53.267,24.968,62.263,0,0,Rounds 6-7,0,0,0,1,0,0,0.06036045711465722,47,99.17355371900827,100.0
2024,EDGE,DL,Alabama,SEC,74.75,247,9.875,34.375,83.0,4.46,40.5,23,127.0,7.39,4.31,1,2032,24.925,84.968,76.211,80.844,61.941,0,1,Round 1,1,0,0,0,0,0,0.05097504959248578,47,99.58677685950413,100.0
2024,IOL,OL,Liberty,Conference USA,75.25,322,10.25,33.25,81.125,5.5,24.0,26,96.0,8.26,4.97,1,1609,3.816,67.732,83.531,42.547,34.869,0,0,Undrafted,0,0,0,0,1,0,0.027382846015120678,47,100.0,100.0
